279066631451502998554337906829144231884,,root,0,,,10.245.195.5,1583172727.1033268
314369925353837939549171684694073711736,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584462005.2828948
322890245191286002214281931876680138024,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584462005.9087453
181402346475946884175324786186206635688,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584462006.577592
114532236377823561815801894693625845514,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584462007.2265007
128579239429133742732516245781290408733,italy,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584462016.7157228
35646365234474119917870466961325195315,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466256.4130096
247591804671276782242239538086626523281,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466256.8480468
287047187066662372102363589229911589494,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466257.3506012
53542183940210612989564917690663580240,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466258.0024087
251074829594228895971899736707420281589,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466258.68363
9517923083368383633264719894694673742,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466259.2901583
82436545829942141776966644152045263466,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466266.1024969
149273100678015111921320448002803625549,covid-19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466266.749769
287772548118534851850033225115697156055,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466300.2708583
330504868821404284143450561468246063379,covid-19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466300.963431
25472091423699250958262753215694062275,coronavirus,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466301.0108483
137165848656554083525128910502916223026,covid-19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466311.394003
90815264823642836149062028005486650573,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466311.4318914
176303613996897577664642982829855894729,coronavirus,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466312.0829813
195066464687319228538440288845550286585,costoc,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466312.2106714
94438251508692660157786398470525303113,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466325.6240113
185876524302717109706037803141871317092,covid-19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466326.269181
103956976993146936491115627631008566440,coronavirus,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466326.29703
133411328469382830156478792217081541489,costco,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466326.365773
237959406433971318788677431798030104852,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466343.9933977
5219153813864942592508385867333280022,covid-19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466344.6364946
57436046445068956539819852485050457865,coronavirus,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466344.6735337
148047952974169390170858094991936970239,costco,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466344.7991908
34598468814047077960086728108456428089,here,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466345.416831
329865943055604720068147867801003923849, there,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466347.521359
2191118819764495870261322890151514634,covid-19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466378.9144325
305329435073069216973714120418273185838,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466378.9535484
280033325255296342028157341266116619471,coronavirus,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466379.5948465
323384694019915710567099002520420704983,costco,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466379.7226484
292434908681113592816143703504073097434,here,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466380.378437
280256867195780548229907438180809365800, there,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466381.162942
221443480519467151979755321571144058016,12,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466381.173898
79964014943026728097208452506308736954,220,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466383.8721845
193459583091811846215275439381491450157,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466387.6700299
8396591181353452374955248453320763097,covid-19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466388.2990663
58323000060713546399420068132124700278,coronavirus,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466388.319075
197792002955202013640229012275715156119,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466391.6150362
18748662263542951943419938986724765705,coronavirus,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466392.2828808
41058457352975096544797783088739965282,covid-19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466392.3528895
152523180674708275167994026073649382321,12,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466392.3718622
139354526988608103213832179655538500190,2000,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466392.7172194
213046481292838472450905911366401925299,covid-19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466423.9972663
75948888490160191241120292684056234635,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466424.047373
222979240344206228443506950033167374313,12,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466424.698075
172329652192217016496983714485801676692,coronavirus,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466425.318421
63401143113727458433367763659211561902,2000,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466425.3870666
2424312883847607768915281681767657371,#here,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466425.7323337
37850959854982224394078219819940514689,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466449.4145951
266339973896265490392847912476464021764,covid-19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466450.054767
52677994955228595175191479906602994635,hand washing,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584466450.0914297
317824785531431659997214558041412463680,#MeToo,ui,1,en,[rank_noRT],132.198.100.186,"['src', 'lang', 'metric']",1584481949.4782097
304166466234222851066296522114439912538,😊,ui,1,en,[rank_noRT],132.198.100.186,"['src', 'lang', 'metric']",1584481949.9313812
242075638333261281270422525462309726458,2013,ui,1,en,[rank_noRT],132.198.100.186,"['src', 'lang', 'metric']",1584481950.4398503
309220831146582277627971459442625405724,God,ui,1,en,[rank_noRT],132.198.100.186,"['src', 'lang', 'metric']",1584481951.0983043
232273893978233596659002926591968463506,@ArianaGrande,ui,1,en,[rank_noRT],132.198.100.186,"['src', 'lang', 'metric']",1584481951.7543387
272967879650935895526144763901960773362,New York City,ui,3,en,[rank_noRT],132.198.100.186,"['src', 'lang', 'metric']",1584481952.3635244
2739025473258497696067937144634600857,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488746.9618323
254994241343513744330454256692272831794,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488747.6860151
168937060037170500519353740113101329009,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488748.1856177
206215104655750344263620583775962846291,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488748.898534
267237917850458923042915856356375162923,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488749.5507467
258578402903604649857652203894957891031,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488750.1795495
22509403000464650303894843833833809975,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488759.3701012
228454922644636893551195938821675598985,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488759.7483935
137104120198884596843406015476153514473,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488760.309554
161123663367499786953916501188190925194,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488760.9488368
160115173437994165902577690341268183302,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488761.2664382
179461245449672447615350034007286072930,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488761.6514807
159660772708898341630910217300972563062,ncov19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488767.6986072
222485242465156770813365919985692777805,nCov19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488773.051442
286163267514085637181874709066989362215,ncov19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488773.0899603
202150984155305821065824390900665232669,nCov19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488778.5601687
164970676002171466848440276518855214930,ncov19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488778.5919764
261475331211208563586489730278045768256,nCov-19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488778.6242993
128255405838544355111394220983855837735,nCov19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488795.743828
2140382993235113771073170758014388763,nCov-19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488795.775983
248013385583130711546234329353116751027,ncov19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488795.8075871
7309947650789052281842680591924602615,coronavirus,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488795.839541
321397194799601691333500337723809145377,ncov19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488817.660198
226408650712313888218945125639563248842,nCov19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488817.6930878
288203621084565142783267552977765835319,nCov-19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488817.7247953
299228115529610421038323804625613594166,coronavirus,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488817.756686
314464761950230029280121050331477429681,covid-19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488817.883749
116268766349919520225552010240618219127,nCov19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488821.525001
311872996611811170427317272683281730141,ncov19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488821.5573435
193264031604160642608695773006822533048,coronavirus,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488821.5895126
49112159745400179933976768657338713158,covid-19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488821.7165732
168211846707580294428999451072833588759,nCov-19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488821.7524588
169618842983209753735859194342483487593,covid19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488821.7842808
167774535795144254158836224935906477800,ncov19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488825.302948
173109194969471898668847779023349123799,coronavirus,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488825.3356197
34201260415106318872658963451681574269,covid-19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488825.472133
94068079803301819421230284362745237753,nCov-19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488825.5140228
238281115240100945825602685341244443579,nCov19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488825.546558
157169503775490105528548907749197268379,covid19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488825.5787382
89003760329622851640027253497963141007,cov-19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584488825.614559
125247706605782795653551885759992657926,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584537266.6387324
320542065857297527674493095792692330499,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584537267.082312
326421149220427254809221175419355516519,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584537267.647847
136374068199521180129501676750599842584,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584537268.2792337
167051739625621228729722589522309149507,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584537268.989093
297231974241109001013363345722560505775,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584537269.7098854
273535177931570991013089495965389330208,test,api,1,en,"['rank', 'rank_noRT', 'counts', 'count_noRT', 'freq', 'freq_noRT']",132.198.100.186,[],1584541050.6825502
161935037533363680248020195968736342869,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584543548.633963
220881597821893366099056652264360364272,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584543549.016007
309232381407548299028081564039380283336,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584543549.5219502
189916037510450590327942595059993692877,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584543550.1237764
203548323969049284353734065690354113331,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584543550.8002958
140603072023455335921571279499599722001,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584543551.4545841
206022822209008660500635539240079825812,test,api,1,en,"['rank', 'rank_noRT', 'counts', 'count_noRT', 'freq', 'freq_noRT']",132.198.100.186,[],1584543558.1539793
209808312504956874573361258311497742365,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584548411.1194549
324886223989922514946950780983249587966,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584548411.5870702
24806721089909321513361457319008891892,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584548412.0986884
280366660412372834883989182293297581122,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584548412.764821
258033705167863060902037821729803979527,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584548413.419609
99596860117698807092775415672757706991,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584548413.9919653
175582009776577741772090293093159422807,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584548415.0032518
288146205252738041075766405469624452121,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584548415.389499
273552949208481881715195785227435967245,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584548415.898626
71295433002981169958982134962530324864,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584548416.5582294
39763795827135247065312485738893421867,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584548416.9918756
91285668264421062150758303958574852469,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584548417.3474412
83305650121848989432993097123211060760,covid-19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584548417.7412999
152922962236028174386501024816609390460,covid-19,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584548434.7744935
95661187990519508642319681170643369154,coronavirus,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584548434.798333
321188721772875707261127826461392113528,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584548514.6037133
76821407470233281068179621269620600187,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584548514.812556
133092687331179043198724955801882542456,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584548515.1312177
105097626889737100983259747863765116688,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584548515.5906448
120818922927232552879670607877970277519,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584548516.0564706
37043700355773223664951244699591201237,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584548516.4971387
100764893153388524988340524843351435578,ammo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584548521.44843
273406692420208481758054819734193229069,toilet paper,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584548541.2577353
125673313709684058122636333883119234049,ammo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584548545.5013201
312731218807733947695326131070243713367,ammo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584548558.5416355
281528785621964096352446981109285128706,toilet paper,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584548559.2134893
240783741932754799283492281284392232973,evacuate,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584548559.8531573
335359882425439364851348909028359407564,ammo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584548574.332085
315612234323624342159253832377014386327,evacuate,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584548574.9960282
162355673397676439069286109336191223022,toilet paper,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584548575.6735687
67769209439465244789540840392817709554,unemployed,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584548576.3393562
182228782739720089167968342482961169678,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584551045.8324127
121198212478881608992406407671467620446,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584551046.2853622
301598664934953592140457697414616153459,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584551046.8024955
164813570276013438072390198377801823135,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584551047.2639525
313892912202821114947135050961384837022,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584551047.891489
92211218580586044763420833634402705799,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584551048.2388468
248241038029127669379628380174385643745,can't get tested,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584551056.0830836
44559122131874687245586093307483009345,can't get tested,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584551146.3869016
76724545962920265494150291008592963989,i have symptoms,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584551146.4258986
133524664076699199964492910536141947169,have symptoms,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584551152.3077028
85601587605734679059121862360886102864,can't get tested,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584551152.6568618
167187721613884814812733107367843444898,test,api,1,en,"['rank', 'rank_noRT', 'counts', 'count_noRT', 'freq', 'freq_noRT']",132.198.100.186,[],1584551315.595911
192959741051281088864426071029168223518,can't get tested,api,3,en,"['rank', 'rank_noRT', 'counts', 'count_noRT', 'freq', 'freq_noRT']",132.198.100.186,[],1584551327.6389675
250181218474451040627208092190605640639,can't get tested,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584553630.7027743
99671793701779837389963703007420501964,have symptoms,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584553630.7975976
102882807840435980534627984535745778721,tested positive,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584553630.9304445
205045976724286620185572589408001125850,have symptoms,ui,2,en,[rank_noRT],132.198.100.186,"['src', 'lang', 'metric']",1584553674.2732196
316354048915656558662943518218562577883,can't get tested,ui,3,en,[rank_noRT],132.198.100.186,"['src', 'lang', 'metric']",1584553674.330321
247194673628977364125583811262180712484,tested positive,ui,2,en,[rank_noRT],132.198.100.186,"['src', 'lang', 'metric']",1584553674.3525114
299880809802918679469738989823570097243,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584554945.048955
306654065367014572584611252783005192803,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584554945.5045133
85691742249552857610963918034767348953,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584554946.015852
181704356482758957175001068468431646215,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584554946.3759181
61666101047483442382742568821286571529,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584554947.036903
308598269950975188975345505080449658747,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584554947.458088
294892242373616858283471794663863148693,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584554950.8728077
250250677537057342893746601932225884951,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584554951.0853846
306509000212625034519893588280799035985,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584554951.767633
283741451708520453873531255481911900309,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584554952.274831
85126640051261100438272360661756378416,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584554952.8830693
200231752669889161190376832765716001701,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584554953.2312913
38455436823789325580738091688708236295,invisible enemy,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584554953.6435425
192153194284494718699256137111231714937,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584554986.3189235
15284395116537823234673275005530199601,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584554986.7320263
94065553602433119188947419126329720207,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584554987.0635026
176958930641626412077886388042690738026,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584554987.4202015
62158420903438609632835577535401344826,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584554987.8324149
226186423003959284588882226932201333410,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584554988.2267253
324262954752934760119220889959372581813,invisible enemy,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584554988.6729357
17311910394752241223481517113370480393,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584555029.659442
8820692529484938236626841814690029679,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584555030.1030452
303692347525358832720178477762000317458,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584555030.6247864
154339444336661171199369209777988457874,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584555031.303921
161124257070546650276742588704574827960,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584555031.6681452
7172085771311467498892142556907556900,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584555032.27229
269752379954578505218680211015921996703,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584555153.4475322
33969553780275463451539667753509514839,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584555153.90715
257180015845858090903078428358071139198,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584555154.4365602
204799725065136506193790684020656750142,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584555155.0837018
213443521633983967490984330248558770676,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584555155.7707698
137727064165520395820521508707395232779,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584555156.3862858
34065162665083475106874528898174500374,invisible enemy,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584555177.6701605
122750284827972931503970919416017301888,#invisibleenemy,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584555195.4038174
305277168565796335127615223302716190216,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584559928.6885102
223465098484615925610213727957762773386,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584559929.1376233
130538328167475175431752986268393196730,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584559929.6518843
332798127282828212490644036130029801615,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584559930.3003457
169736332793044722041938778997245297356,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584559931.0207279
31467249180731582217362726613062113227,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584559931.3719444
115279310578070769017162655528133741739,Defense Production Act,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584559945.5152855
278084004211140945363837738484344254990,can't get tested,api,3,en,"['rank', 'rank_noRT', 'counts', 'count_noRT', 'freq', 'freq_noRT']",132.198.100.186,[],1584560551.7344449
336500579001112001629887242017387346470,can't get tested,api,3,en,"['rank', 'rank_noRT', 'counts', 'count_noRT', 'freq', 'freq_noRT']",132.198.100.186,[],1584560556.5557415
183791573717448868991626342706161256157,test,api,1,en,"['rank', 'rank_noRT', 'counts', 'count_noRT', 'freq', 'freq_noRT']",132.198.100.186,[],1584560559.1993363
237451529532621628139547113678927306550,#MeToo,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561050.8848188
223810576347998139611179603866250916460,2013,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561051.3916993
105738040093794170098134220243972239081,😊,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561052.0825868
37919982496894499795109875723132009433,God,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561052.6083086
223042669855775683324675507063891157662,@ArianaGrande,ui,1,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561053.2919774
243891069328620505730378242789694028404,New York City,ui,3,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561053.8780997
208840591475910515580158473709797257016,chinese virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561060.4471962
130251421562455170405398492314770902894,chinese virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561082.4002094
295704944559071985229364751399622967152,wuhan virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561082.4348571
172891072657095503362028861720878228285,chinese virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561089.001341
172447827506508130998817102164200605261,wuhan virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561089.0362122
182894365888282744591647852594438709708,corona virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561089.0722249
295765561901608889788013211241405054671,chinese virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561139.0484018
238911040164599311334837080196899648056,wuhan virus,ui,2,en,[rank],132.198.100.186,"['src', 'lang', 'metric']",1584561139.0834508
